DATE,V2Tone,V2Organizations
20201017104500,"2.29792380568434,5.1871262514278,2.88920244574347,8.07632869717127,15.9309279043204,1.05489484646913,12728","Osteoporosis Society Via Wilf Smith,3104;St Edith Church,11009;Saints Church,36996;Saints Church,43385;Saints Church,71080;Saints Church,71311;St Philip St James Church,22740;St Philip St James Church,54741;St Philip St James Church,78667;Buckminster Funerals Ltd,29430;Buckminster Funerals Ltd,41739;Donations Fund,75203;Donations Fund,88526;Ceremony At All Saints Church,36996;Ceremony At All Saints Church,43385;Labour Party,57244;Labour Party,61739;Labour Party,72239;Labour Party,80317;Labour Party,86403;Conifer Lodge,36014;Conifer Lodge,60918;Croft Medical Centre,66958;Croft Medical Centre,85086;National Dogs,68965;Alzheimers Society,22185;Alzheimers Society,61315;Lloyds Bank,987;Lloyds Bank,5446;Bessie Funeral Service,74428;Bessie Funeral Service,80932;Richard Ward Funeral Services Ltd,31958;Richard Ward Funeral Services Ltd,45265;Richard Ward Funeral Services Ltd,68404;Richard Ward Funeral Services Ltd,73745;Richard Ward Funeral Services Ltd,81947;St Helen Church Sharnford,2902;St Michael All Angels Church,21018;St Michael All Angels Church,37964;St Michael All Angels Church,87653;Claire,2719;Claire,11429;Claire,14363;Claire,14414;Claire,14569;Claire,55017;Anstey District Funeral Service Talbott House,5226;Anstey District Funeral Service Talbott House,6753;Anstey District Funeral Service Talbott House,17029;Anstey District Funeral Service Talbott House,19269;Anstey District Funeral Service Talbott House,23013;Anstey District Funeral Service Talbott House,31100;Anstey District Funeral Service Talbott House,34161;Anstey District Funeral Service Talbott House,43096;Anstey District Funeral Service Talbott House,71445;Gwennie Funeral Service,45076;Gwennie Funeral Service,68215;Queens Medical Centre,17177;Gardening Society,57264;Gardening Society,61759;Gardening Society,72259;Gardening Society,80337;Gardening Society,86423;Alzheimer Research United Kingdom,11885;Great North Air Ambulance Service,82481;Great North Air Ambulance Service,89121;Pauline Funeral Service,50558;Pauline Funeral Service,59423;Cancer Research United Kingdom,34674;Cancer Research United Kingdom,59129;Chris To Alzheimer Society,77531;Alzheimer Society,3951;Alzheimer Society,63444;Alzheimer Society,69606;Alzheimer Society,77531;Morris,29509;Morris,41818;St Giles Parish Church,75270;St Giles Parish Church,88593;Funeral Service,1021;Funeral Service,4933;Funeral Service,5126;Funeral Service,5212;Funeral Service,5480;Funeral Service,6466;Funeral Service,6739;Funeral Service,8837;Funeral Service,10959;Funeral Service,11189;Funeral Service,11594;Funeral Service,13235;Funeral Service,14037;Funeral Service,14672;Funeral Service,15451;Funeral Service,15975;Funeral Service,16803;Funeral Service,17015;Funeral Service,17403;Funeral Service,17626;Funeral Service,18133;Funeral Service,19043;Funeral Service,19255;Funeral Service,19434;Funeral Service,20449;Funeral Service,20866;Funeral Service,21430;Funeral Service,22071;Funeral Service,22695;Funeral Service,22999;Funeral Service,23773;Funeral Service,24214;Funeral Service,25065;Funeral Service,28225;Funeral Service,28714;Funeral Service,29645;Funeral Service,30131;Funeral Service,31086;Funeral Service,31409;Funeral Service,31837;Funeral Service,32409;Funeral Service,33080;Funeral Service,33903;Funeral Service,34147;Funeral Service,34539;Funeral Service,37454;Funeral Service,37812;Funeral Service,38370;Funeral Service,39376;Funeral Service,40474;Funeral Service,41954;Funeral Service,42838;Funeral Service,43082;Funeral Service,43959;Funeral Service,45076;Funeral Service,47503;Funeral Service,48107;Funeral Service,49399;Funeral Service,50142;Funeral Service,50558;Funeral Service,51209;Funeral Service,53059;Funeral Service,54217;Funeral Service,56205;Funeral Service,56619;Funeral Service,57385;Funeral Service,57898;Funeral Service,58477;Funeral Service,58994;Funeral Service,59423;Funeral Service,61201;Funeral Service,61880;Funeral Service,62728;Funeral Service,63926;Funeral Service,64482;Funeral Service,64935;Funeral Service,65372;Funeral Service,66000;Funeral Service,67122;Funeral Service,67616;Funeral Service,68215;Funeral Service,68753;Funeral Service,71431;Funeral Service,71691;Funeral Service,72380;Funeral Service,72814;Funeral Service,73624;Funeral Service,73968;Funeral Service,74428;Funeral Service,74772;Funeral Service,79408;Funeral Service,79769;Funeral Service,80458;Funeral Service,80932;Funeral Service,81276;Funeral Service,81686;Funeral Service,83758;Funeral Service,84557;Funeral Service,85250;Funeral Service,86544;Funeral Service,87607;Townswomen Guild,57283;Townswomen Guild,61778;Townswomen Guild,72278;Townswomen Guild,80356;Townswomen Guild,86442;Melton Care Services,67086;Melton Care Services,85214;Cancer Research,34659;Cancer Research,49763;Cancer Research,58262;Cancer Research,59114;British Heart Foundation,9072;British Heart Foundation,11141;British Heart Foundation,38574;British Heart Foundation,65146;British Heart Foundation,67820;British Heart Foundation,78203;Meadows Court Residential Home,18678;Meadows Court Residential Home,36557;Virgin Church Osgathorpe,16031;Virgin Church Osgathorpe,18189;Peters Church,85822;Abbeyoak Funeral Service,74772;Abbeyoak Funeral Service,81276;Revel Funeral Service,11189;Enderby Lawn Tennis Club,70694;St Paul Church,20494;St Paul Church,44004;Pauls Church,63318;Pauls Church,69480;Swann Funeral Service,17403;Funeral Service On,14675;Funeral Service On,24217;Funeral Service On,64485;Funeral Service On,79411;Funeral Service On,84560;St Michael All Angels Church Rearsby,21026;St Michael All Angels Church Rearsby,37972;St Theresa R C Church,29288;St Theresa R C Church,41597;Funeral Directors,2286;Funeral Directors,4610;Funeral Directors,7932;Funeral Directors,9139;Funeral Directors,9657;Funeral Directors,10473;Funeral Directors,11790;Funeral Directors,13523;Funeral Directors,14802;Funeral Directors,15620;Funeral Directors,19603;Funeral Directors,21096;Funeral Directors,21779;Funeral Directors,23490;Funeral Directors,24316;Funeral Directors,27740;Funeral Directors,28458;Funeral Directors,29868;Funeral Directors,30417;Funeral Directors,31593;Funeral Directors,33234;Funeral Directors,35371;Funeral Directors,37272;Funeral Directors,37623;Funeral Directors,38042;Funeral Directors,38636;Funeral Directors,39093;Funeral Directors,40199;Funeral Directors,40707;Funeral Directors,42177;Funeral Directors,43661;Funeral Directors,44707;Funeral Directors,47789;Funeral Directors,48291;Funeral Directors,50296;Funeral Directors,51529;Funeral Directors,53408;Funeral Directors,53928;Funeral Directors,57608;Funeral Directors,58607;Funeral Directors,60275;Funeral Directors,62103;Funeral Directors,62316;Funeral Directors,62897;Funeral Directors,64583;Funeral Directors,66140;Funeral Directors,67280;Funeral Directors,67882;Funeral Directors,69041;Funeral Directors,72603;Funeral Directors,74098;Funeral Directors,76110;Funeral Directors,77556;Funeral Directors,79505;Funeral Directors,80681;Funeral Directors,82593;Funeral Directors,83401;Funeral Directors,85408;Funeral Directors,86075;Funeral Directors,86767;Funeral Directors,89233;St Peter Church,33935;St Peter Church,42870"
20201018110000,"0.875,2.9375,2.0625,5,22.6875,0.9375,1395","United Kingdom All Share Index Fund,7784;Growth Fund,9195;Natwest,373;Natwest,699;Natwest,1045;Natwest,1254;Natwest,1889;Natwest,2298;Natwest,4162;Natwest,5599;Natwest,7428;Natwest,7557;Microsoft,8187;American Index Fund,8136;Barclays Investment Solutions,8346;Santander Multi Index Fund,8773;Lloyds Banking Group,9174;Lloyds Bank,387;Lloyds Bank,713;Lloyds Bank,1804;Lloyds Bank,2093;Lloyds Bank,2265;Lloyds Bank,2323;Lloyds Bank,9079;Barclays,405;Barclays,731;Barclays,1872;Barclays,2309;Barclays,8279;Barclays,8325;Barclays,8377"
20201018083000,"2.06540447504303,3.09810671256454,1.03270223752151,4.13080895008606,27.0223752151463,1.54905335628227,517","Lloyds Banking Group,1962;Schroders,628;Schroders,1327;Schroders,1548;Schroders,1980;Schroders,2091;Schroders,2283;Schroders,2429;Schroders,2904"
20201018093000,"-2.16216216216216,0.540540540540541,2.7027027027027,3.24324324324324,23.2432432432432,1.35135135135135,367","Metro Bank,1895;Deloitte,8;Deloitte,194;Deloitte,681;Deloitte,817;Deloitte,1114;Lloyds Banking Group,2054;Reuters,901"
20201018113000,"0,0,0,0,32.6530612244898,2.04081632653061,46","St Johns Church,201;Lloyds Bank,177"
20201015190000,"-5.3314121037464,1.29682997118156,6.62824207492795,7.92507204610951,21.0374639769452,1.00864553314121,653","Norwich Union,1056;Treasury Select Committee,3220;Lloyds Banking Group,2886;Financial Services,3489;Financial Conduct Authority,322"
20201015181500,"-2.58572231590781,0.618324901630129,3.20404721753794,3.82237211916807,16.6947723440135,0.449690837549185,1279","Easyjet,8955;Marks Spencer,5789;Marks Spencer,6732;Pret A Manger,5549;Pret A Manger,7394;Debenhams,5983;Debenhams,8896;Debenhams,9785;Burger King,7271;River Island,5862;Airbus,7681;Lloyds Bank,5403;Pizza Hut,5436;Selfridges,6544;Restaurant Group,8462;Topshop,7584;Smiths Group,7753;Royal Mail,7798;Eurostar,7146;Intercontinental Hotels,5940;Office For National Statistics,3417;M Co,6134;Ryanair,9496;Waitrose,5309;Aer Lingus,8007;Johnson Matthey,8351;British Airways,9630;Azzurri Group,6777;Alexander Dennis,5719;Greene King,4970;Burberry,6887;Dining Group,7449;Pizza Express,6279;Shell,5128;Centrica,8387;Harrods,7615;Victoria Secret,8681;Natwest,5893;Ovo Energy,9190;Bombardier,5753;Bombardier,8312"
20201015173000,"-0.679405520169852,1.82590233545648,2.50530785562633,4.3312101910828,16.0084925690021,0,3108","Canary Wharf Group Investments Holdings,5090;Canary Wharf Group,1818;Canary Wharf Group,2137;Canary Wharf Group,2169;Canary Wharf Group,5032;Canary Wharf Group,5069;Canary Wharf Group,5394;Canary Wharf Group,7137;Canary Wharf Group,15084;Cw Lending Ii Limited The Borrower,2505;Lloyds Bank,24470;Registrar Of Companies,14584;Canary Wharf Group Investing Holdings,15103"
20201018150000,"-2.62529832935561,1.49164677804296,4.11694510739857,5.60859188544153,19.9880668257757,1.40214797136038,2743","Easyjet,18635;Marks Spencer,15469;Marks Spencer,16412;Pret A Manger,10717;Pret A Manger,10830;Pret A Manger,14593;Pret A Manger,15229;Pret A Manger,17074;Debenhams,15663;Debenhams,18576;Debenhams,19465;Burger King,16951;River Island,15542;Data Company,1504;Data Company,2729;Data Company,2941;British Beer Pub Association,8826;Airbus,17361;Lloyds Bank,15083;Pizza Hut,15116;Selfridges,16224;Restaurant Group,18142;Topshop,17264;Smiths Group,17433;Eurostar,16826;Royal Mail,17478;Intercontinental Hotels,15620;M Co,15814;Ryanair,19176;Waitrose,14989;Aer Lingus,17687;Johnson Matthey,18031;British Airways,19310;Azzurri Group,16457;Alexander Dennis,15399;Greene King,14650;Burberry,16567;Dining Group,17129;Pizza Express,15959;Shell,14808;Centrica,18067;Harrods,17295;Victoria Secret,18361;Natwest,15573;Ovo Energy,18870;Bombardier,15433;Bombardier,17992;British Retail Consortium,6608;British Retail Consortium,7227;British Retail Consortium,12589;British Retail Consortium,13208;British Institute Of Innkeeping,8791"
20201018161500,"-4.59770114942529,0,4.59770114942529,4.59770114942529,32.183908045977,1.14942528735632,84","St Johns Church,201;Lloyds Bank,177;St Swithin Church,450"
20201021163000,"-0.650195058517556,2.60078023407022,3.25097529258778,5.851755526658,27.1781534460338,1.56046814044213,700","Lloyds Banking Group,130;Barclays,96;Barclays,223;Barclays,1292;Barclays,1772;Barclays,1809;Barclays,2188;Barclays,2374;Barclays,2612;Barclays,2693;Barclays,3061"
20201020150000,"-1.68067226890756,0.420168067226891,2.10084033613445,2.52100840336134,26.0504201680672,4.6218487394958,210","A Lloyds Bank,691;Google,572;Google,675;Google,1354;Lloyds Bank,483;Lloyds Bank,586;Lloyds Bank,691;Lloyds Bank,1201"
20201021124500,"2.49110320284697,5.69395017793594,3.20284697508897,8.89679715302491,22.0640569395018,2.66903914590747,509","Club Lloyds,1357;Natwest,1181"
20201021124500,"1.30434782608696,5.07246376811594,3.76811594202899,8.84057971014493,23.0434782608696,1.44927536231884,639","Bt Group,2457;Lloyds Bank United Kingdom Consumer Digital Index,837;Good Things Foundation,648;Good Things Foundation,3085"
20201019100000,"2.30088495575221,3.89380530973451,1.5929203539823,5.48672566371681,23.716814159292,1.76991150442478,527","Charity Wakefield,2833;Lloyds Bank,3199;Emergency Tree Fund,636;Emergency Tree Fund,2267"
20201019084500,"5.66801619433198,5.93792172739541,0.269905533063428,6.20782726045884,29.0148448043185,1.48448043184885,651","Google,1614;Head Of Communications,4503;Netflix,4262;Lloyds Banking Group,1966;Lloyds Banking Group,3534;Lloyds Banking Group,3835"
20201019084500,"6.06060606060606,6.43939393939394,0.378787878787879,6.81818181818182,17.8030303030303,1.89393939393939,224","Lloyds Banking Group,889"
20201018183000,"-1.33738601823708,1.94528875379939,3.28267477203647,5.22796352583587,24.6808510638298,1.03343465045593,1544","Lloyds Bank,1803"
20201018171500,"0,0,0,0,32.6530612244898,2.04081632653061,46","St Johns Church,201;Lloyds Bank,177"
20201019073000,"-0.292397660818713,2.04678362573099,2.33918128654971,4.3859649122807,27.9239766081871,0.87719298245614,641","Norwich Union House,498;Lloyds Banking Group,775;Bank House,452;Bank House,817"
20201019174500,"2.30088495575221,3.89380530973451,1.5929203539823,5.48672566371681,23.716814159292,1.76991150442478,531","Charity Wakefield,2863;Lloyds Bank,3229;Emergency Tree Fund,666;Emergency Tree Fund,2297"
20201020081500,"-0.736648250460405,2.39410681399632,3.13075506445672,5.52486187845304,26.7034990791897,1.10497237569061,491","Merrill Lynch,1614;Lloyds Banking Group,359;Deutsche Bank,1598"
20201020084500,"-0.336134453781513,2.52100840336134,2.85714285714286,5.3781512605042,26.7226890756303,1.34453781512605,537","Merrill Lynch,1692;Lloyds Banking Group,347;Deutsche Bank,1676"
20201020080000,"-0.699912510936133,2.53718285214348,3.23709536307962,5.7742782152231,24.2344706911636,0.78740157480315,1038","Google,5359;Reckitt Benckiser,2360;Reckitt Benckiser,2439;Reckitt Benckiser,2550;Reckitt Benckiser,6722;Merrill Lynch,4162;Deloitte,1964;Deloitte,5206;Big Oil,4865;Deutsche Bank,4146;Reuters,2506;Shell,4976;Lloyds Bank,4130;Britvic,21;Britvic,90;Britvic,742;Britvic,1177;Pepsico,70;Pepsico,259;Pepsico,491;Royal Bank,3636"
20201020080000,"-3.67231638418079,1.41242937853107,5.08474576271187,6.49717514124294,29.3785310734463,1.41242937853107,326","Merrill Lynch,997;Op Bank,272;Lloyds Banking,825;Deutsche Bank,981"
20201020080000,"-0.166389351081531,2.66222961730449,2.82861896838602,5.49084858569052,26.7886855241265,1.33111480865225,537","Merrill Lynch,1692;Lloyds Banking Group,347;Deutsche Bank,1676"
20201020074500,"-0.710479573712256,2.30905861456483,3.01953818827709,5.32859680284192,26.8206039076377,1.06571936056838,504","Merrill Lynch,1693;Lloyds Banking Group,348;Deutsche Bank,1677"
20201020074500,"-0.732600732600733,2.38095238095238,3.11355311355311,5.49450549450549,26.5567765567766,1.0989010989011,489","Merrill Lynch,1608;Lloyds Banking Group,347;Deutsche Bank,1592"
20201019170000,"2.30088495575221,3.89380530973451,1.5929203539823,5.48672566371681,23.716814159292,1.76991150442478,527","Charity Wakefield,2833;Lloyds Bank,3199;Emergency Tree Fund,636;Emergency Tree Fund,2267"
20201019164500,"2.97619047619048,4.16666666666667,1.19047619047619,5.35714285714286,29.7619047619048,6.54761904761905,159","Facebook,32;Lloyds Bank,132"
20201019154500,"-0.609756097560976,2.19512195121951,2.80487804878049,5,16.3414634146341,0.609756097560976,779","Lloyds Bank Commercial Banking,400;Lloyds Bank Commercial Banking,4480"
20201019131500,"6.53266331658291,6.78391959798995,0.251256281407035,7.03517587939699,31.1557788944724,0.50251256281407,355","Google,2239;Lloyds Banking Group,2420"
20201021154500,"4.01234567901235,4.93827160493827,0.925925925925926,5.8641975308642,22.3765432098765,1.38888888888889,589","Lloyds Banking Group,3913;Pepsico,3923"
20201021144500,"-6.08695652173913,1.44927536231884,7.53623188405797,8.98550724637681,26.0869565217391,1.15942028985507,324","Lloyds Bank,735"
20201021150000,"5.05050505050505,6.06060606060606,1.01010101010101,7.07070707070707,19.8653198653199,0.673400673400673,526","Norges Bank Investment Management Corporation,820;Ericsson,1369;Mainframe Lead In Lloyds Devops Center,2372;End User Services,2014;Trademark Office,3939;Lloyds Banking Group For Jon Richards,2327;Head Of Technology,1595;Telstra,1960"
20201021150000,"5.05050505050505,6.06060606060606,1.01010101010101,7.07070707070707,19.8653198653199,0.673400673400673,526","Norges Bank Investment Management Corporation,820;Ericsson,1369;Mainframe Lead In Lloyds Devops Center,2372;End User Services,2014;Trademark Office,3939;Lloyds Banking Group For Jon Richards,2327;Head Of Technology,1595;Telstra,1960"
20201021160000,"0.738916256157635,4.1871921182266,3.44827586206897,7.63546798029557,21.4285714285714,0,361","Lloyds Bank United Kingdom Consumer Digital Index,1827"
20201022150000,"4.08970976253298,4.88126649076517,0.79155672823219,5.67282321899736,27.9683377308707,4.08970976253298,672","Metro Bank,3442;Metro Bank,3533;Metro Bank,3574;Metro Bank,3668;Metro Bank,3780;Club Lloyds,3108;Club Lloyds,3293;Club Lloyds,3364;Club Lloyds,3378;Lloyds Bank,2245;Lloyds Bank,3090;Natwest,875;Natwest,1183;Natwest,1204;Natwest,2947"
